2025-04-20 10:21:24,213 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:24,332 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:26,961 DEBUG   SystemMonitor:84930 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2025-04-20 10:21:26,962 DEBUG   SenderThread:84930 [sender.py:send():375] send: telemetry
2025-04-20 10:21:26,962 DEBUG   SenderThread:84930 [sender.py:send():375] send: stats
2025-04-20 10:21:26,986 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:21:26,987 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:21:28,912 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:21:28,913 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:21:30,168 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:30,258 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:30,983 INFO    Thread-12 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102026-wdr8stq1/files/config.yaml
2025-04-20 10:21:35,182 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:35,543 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:40,195 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:40,558 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:41,991 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:21:41,991 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:21:43,893 DEBUG   SystemMonitor:84930 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2025-04-20 10:21:43,894 DEBUG   SenderThread:84930 [sender.py:send():375] send: telemetry
2025-04-20 10:21:43,894 DEBUG   SenderThread:84930 [sender.py:send():375] send: stats
2025-04-20 10:21:43,914 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:21:43,914 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:21:46,170 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:46,416 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:46,926 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/config.yaml
2025-04-20 10:21:51,432 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:51,519 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:56,452 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:56,531 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:56,967 DEBUG   SenderThread:84930 [sender.py:send():375] send: stats
2025-04-20 10:21:56,992 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:21:56,992 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:21:58,915 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:21:58,916 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:22:02,179 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:02,291 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:07,192 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:07,303 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:11,994 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:22:11,995 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:22:12,209 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:12,321 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:13,899 DEBUG   SenderThread:84930 [sender.py:send():375] send: stats
2025-04-20 10:22:13,920 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:22:13,920 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:22:17,217 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:17,332 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:22,232 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:22,344 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:26,974 DEBUG   SenderThread:84930 [sender.py:send():375] send: stats
2025-04-20 10:22:26,994 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:22:26,995 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:22:27,242 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:28,319 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:28,924 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:22:28,924 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:22:32,273 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:33,331 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:37,288 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:38,343 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:42,000 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:22:42,000 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:22:42,305 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:43,418 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:43,900 DEBUG   SenderThread:84930 [sender.py:send():375] send: stats
2025-04-20 10:22:43,926 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:22:43,926 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:22:47,367 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:48,441 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:52,378 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:53,459 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:56,996 DEBUG   SenderThread:84930 [sender.py:send():375] send: stats
2025-04-20 10:22:57,008 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:22:57,009 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:22:57,208 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/output.log
2025-04-20 10:22:58,077 INFO    memory    :84930 [interfaces.py:monitor():140] Process proc.memory.rssMB has exited.
2025-04-20 10:22:58,077 DEBUG   SystemMonitor:84930 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2025-04-20 10:22:58,077 DEBUG   SystemMonitor:84930 [system_monitor.py:_start():170] Publishing last batch of metrics
2025-04-20 10:22:58,078 DEBUG   SenderThread:84930 [sender.py:send():375] send: stats
2025-04-20 10:22:58,078 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:22:59,357 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
